Age (bin),Age-Groups,Customer ID,Customer Profile,Purchase Class,Purchase Frequency (bin),Spending Score (bin),Age,Annual Income,Annual Income Rounded,Column Legend,High Value Count,Purchase Freq Rounded,Purchase Frequency,Row Legend,Spending Efficiency,Spending Score,Total_Value,Transaction Amount
30,30-49,5841,Potential,Occasional,6,30,31,75227.293,75227.29,,0,7,7,,0.000410755,30.9,757.33,108.19
40,30-49,5841,Standard,Regular,14,20,45,61636.2176,61636.22,2,0,14,14,2,0.000467258,28.8,1209.6,86.4
40,30-49,5845,Standard,Fanatic,24,30,41,59333.0423,59333.04,2,0,24,24,2,0.000556183,33,2248.08,93.67
20,18-29,5846,Standard,Regular,14,10,27,43425.7592,43425.76,2,0,15,15,2,0.000269425,11.7,1899.15,126.61
20,18-29,5846,Standard,Occasional,2,40,22,56650.9877,56650.99,2,0,3,3,2,0.000706078,40,307.89,102.63
40,30-49,5846,Standard,Fanatic,20,30,41,39820.8633,39820.86,2,0,21,21,2,0.000979386,39,2641.59,125.79
40,30-49,5846,Standard,Occasional,8,30,41,62953.8204,62953.82,2,0,9,9,2,0.000573436,36.1,935.64,103.96
40,30-49,5849,Standard,Occasional,4,10,43,45969.6976,45969.7,2,0,5,5,2,0.00031325,14.4,424.15,84.83
30,30-49,5853,Standard,Fanatic,26,70,34,59965.7728,59965.77,2,0,27,27,2,0.001234037,74,2714.85,100.55
30,30-49,5853,Impulsive,Regular,18,90,38,34293.6025,34293.6,,0,19,19,,0.002805188,96.2,1667.44,87.76
30,30-49,5854,Standard,Occasional,8,30,38,29523.3984,29523.4,2,0,8,8,2,0.001050015,31,868.8,108.6
40,30-49,5855,Standard,Regular,10,40,41,37366.0814,37366.08,2,0,11,11,2,0.001257825,47,1137.51,103.41
20,18-29,5857,Standard,Occasional,8,50,27,43370.9339,43370.93,2,0,9,9,2,0.001159763,50.3,990.72,110.08
30,30-49,5857,Standard,Occasional,4,60,38,65365.5772,65365.58,2,0,5,5,2,0.000930153,60.8,528.15,105.63
30,30-49,5858,Standard,Fanatic,26,20,34,61191.7582,61191.76,2,0,27,27,2,0.000457578,28,2309.58,85.54
30,30-49,5858,Platinum,Regular,14,80,37,72497.6782,72497.68,,1,15,15,,0.001143485,82.9,1177.65,78.51
20,18-29,5859,Standard,Occasional,8,0,21,40796.5158,40796.52,2,0,8,8,2,0.000174034,7.1,640.56,80.07
30,30-49,5859,Standard,Fanatic,20,10,33,45346.0925,45346.09,2,0,20,20,2,0.000275658,12.5,2036,101.8
30,30-49,5861,Standard,Fanatic,28,0,30,38425.3505,38425.35,2,0,28,28,2,0.000202991,7.8,1525.44,54.48
50,50-64,5861,Impulsive,Regular,12,90,54,42437.5014,42437.5,,0,12,12,,0.002299853,97.6,1311.96,109.33
30,30-49,5864,Standard,Occasional,0,50,34,59091.8138,59091.81,2,0,0,0,2,0.000937524,55.4,0,102.06
40,30-49,5864,Standard,Regular,18,70,46,51265.9702,51265.97,2,0,18,18,2,0.001384934,71,2222.28,123.46
40,30-49,5865,Standard,Regular,12,50,44,58767.4565,58767.46,2,0,12,12,2,0.000900158,52.9,1176.36,98.03
50,50-64,5867,Impulsive,Fanatic,26,90,56,38259.3796,38259.38,,0,27,27,,0.002362819,90.4,3120.39,115.57
20,18-29,5868,Standard,Occasional,4,50,27,48345.1008,48345.1,2,0,4,4,2,0.001040436,50.3,440.32,110.08
40,30-49,5868,Standard,Regular,12,60,44,57813.8108,57813.81,2,0,13,13,2,0.001044733,60.4,1701.96,130.92
20,18-29,5869,Impulsive,Fanatic,20,90,21,55111.0977,55111.1,,0,20,20,,0.0018,99.2,1876.2,93.81
50,50-64,5869,Platinum,Fanatic,28,70,51,72930.0708,72930.07,,1,28,28,,0.00104895,76.5,3146.64,112.38
60,50-64,5869,Standard,Occasional,0,40,61,58390.7101,58390.71,2,0,1,1,2,0.000698741,40.8,106.23,106.23
30,30-49,5872,Impulsive,Regular,16,90,32,57065.8441,57065.84,,0,17,17,,0.001745352,99.6,1590.52,93.56
30,30-49,5873,Potential,Fanatic,26,30,35,70660.9099,70660.91,,0,27,27,,0.000454282,32.1,1896.21,70.23
30,30-49,5873,Standard,Fanatic,28,20,33,63925.2339,63925.23,2,0,29,29,2,0.000463041,29.6,3212.04,110.76
40,30-49,5873,Standard,Occasional,0,40,41,58664.4609,58664.46,2,0,1,1,2,0.000811394,47.6,100.76,100.76
30,30-49,5875,Standard,Occasional,2,60,34,43922.3786,43922.38,2,0,2,2,2,0.001395644,61.3,199.62,99.81
30,30-49,5875,Standard,Occasional,6,10,35,58859.9779,58859.98,2,0,6,6,2,0.000283724,16.7,479.58,79.93
30,30-49,5875,Standard,Regular,14,0,32,42311.3658,42311.37,2,0,14,14,2,7.80E-05,3.3,1142.12,81.58
40,30-49,5875,Standard,Occasional,4,70,40,45119.6374,45119.64,2,0,5,5,2,0.001668896,75.3,597.6,119.52
30,30-49,5876,Standard,Occasional,6,50,34,70836.56,70836.56,2,0,7,7,2,0.000827256,58.6,699.58,99.94
40,30-49,5876,Standard,Regular,16,40,40,39418.858,39418.86,2,0,16,16,2,0.001187249,46.8,1573.76,98.36
40,30-49,5878,Standard,Regular,16,50,47,61131.2669,61131.27,2,0,16,16,2,0.000974951,59.6,1458.72,91.17
20,18-29,5879,Standard,Occasional,6,20,29,20162.0753,20162.08,2,0,7,7,2,0.001354027,27.3,758.03,108.29
30,30-49,5882,Standard,Regular,14,10,34,25425.0783,25425.08,2,0,15,15,2,0.000723695,18.4,1435.05,95.67
40,30-49,5883,Standard,Regular,14,20,41,58392.1533,58392.15,2,0,14,14,2,0.000446978,26.1,1543.92,110.28
30,30-49,5886,Standard,Fanatic,24,50,32,33266.3318,33266.33,2,0,25,25,2,0.001503021,50,2486,99.44
40,30-49,5886,Impulsive,Regular,16,90,42,57865.4421,57865.44,,0,16,16,,0.001608905,93.1,1959.84,122.49
30,30-49,5887,Impulsive,Occasional,6,80,32,39333.1469,39333.15,,0,6,6,,0.002115264,83.2,689.22,114.87
30,30-49,5887,Standard,Regular,16,50,36,56367.0202,56367.02,2,0,16,16,2,0.000968652,54.6,1513.6,94.6
60,50-64,5887,Standard,Occasional,2,60,60,63505.8535,63505.85,2,0,2,2,2,0.000947944,60.2,175.54,87.77
30,30-49,5888,Standard,Fanatic,22,30,34,58642.925,58642.93,2,0,22,22,2,0.000617295,36.2,2113.32,96.06
30,30-49,5888,Standard,Fanatic,22,60,36,51849.7028,51849.7,2,0,22,22,2,0.001346199,69.8,2608.54,118.57
30,30-49,5889,Standard,Fanatic,20,50,37,76783.6236,76783.62,2,0,21,21,2,0.000757974,58.2,1847.79,87.99
20,18-29,5890,Standard,Occasional,0,40,28,48286.8396,48286.84,2,0,0,0,2,0.000902938,43.6,0,92.83
30,30-49,5890,Standard,Occasional,8,60,30,66782.6429,66782.64,2,0,9,9,2,0.000946354,63.2,815.67,90.63
40,30-49,5891,Standard,Fanatic,26,20,49,41684.5636,41684.56,2,0,27,27,2,0.000633328,26.4,3106.62,115.06
20,18-29,5892,Standard,Occasional,8,40,27,30556.5095,30556.51,2,0,9,9,2,0.001544679,47.2,766.8,85.2
10,18-29,5893,Standard,Fanatic,22,50,19,57531.667,57531.67,2,0,23,23,2,0.001035951,59.6,2096.91,91.17
30,30-49,5893,Standard,Occasional,8,40,32,40921.8473,40921.85,2,0,8,8,2,0.001050783,43,1016.4,127.05
30,30-49,5893,Standard,Occasional,0,10,32,52334.6307,52334.63,2,0,0,0,2,0.000275152,14.4,0,84.83
30,30-49,5895,Standard,Regular,16,10,34,63411.2549,63411.25,2,0,17,17,2,0.000275976,17.5,2144.89,126.17
40,30-49,5895,Standard,Fanatic,28,30,44,40525.8501,40525.85,2,0,28,28,2,0.000873517,35.4,3212.44,114.73
30,30-49,5897,Impulsive,Regular,10,90,30,44090.4302,44090.43,,0,11,11,,0.002107033,92.9,1257.96,114.36
30,30-49,5897,Impulsive,Regular,12,90,39,62311.7169,62311.72,,0,12,12,,0.001465214,91.3,1427.88,118.99
50,50-64,5897,Standard,Occasional,2,10,54,67682.0557,67682.06,2,0,2,2,2,0.0001773,12,167.52,83.76
20,18-29,5898,Standard,Occasional,0,10,26,50672.0045,50672,2,0,1,1,2,0.000333517,16.9,99.89,99.89
30,30-49,5898,Standard,Fanatic,28,20,31,52883.209,52883.21,2,0,29,29,2,0.000508668,26.9,3085.02,106.38
10,18-29,5904,Standard,Occasional,6,30,18,36125.8762,36125.88,2,0,7,7,2,0.00104911,37.9,1014.44,144.92
30,30-49,5906,Standard,Fanatic,28,10,34,39117.7858,39117.79,2,0,29,29,2,0.000439698,17.2,2903.77,100.13
30,30-49,5908,Impulsive,Fanatic,20,90,37,35882.8839,35882.88,,0,21,21,,0.002678157,96.1,1733.34,82.54
30,30-49,5909,Standard,Fanatic,24,40,36,45895.7456,45895.75,2,0,24,24,2,0.000952158,43.7,2430.96,101.29
30,30-49,5910,Standard,Regular,14,0,35,47013.0021,47013,2,0,15,15,2,0.00017442,8.2,1646.25,109.75
30,30-49,5911,Impulsive,Regular,18,90,38,58515.5291,58515.53,,0,19,19,,0.001613247,94.4,1926.6,101.4
30,30-49,5911,Standard,Occasional,4,70,34,46277.0068,46277.01,2,0,4,4,2,0.001635802,75.7,460.56,115.14
40,30-49,5911,Standard,Occasional,0,60,41,32041.5033,32041.5,2,0,1,1,2,0.002125368,68.1,86.58,86.58
30,30-49,5912,Standard,Occasional,8,30,39,45355.1048,45355.1,2,0,9,9,2,0.000674676,30.6,1028.16,114.24
30,30-49,5916,Standard,Occasional,2,10,34,63485.3784,63485.38,2,0,3,3,2,0.000253602,16.1,304.47,101.49
30,30-49,5916,Standard,Occasional,2,10,34,63485.3784,63485.38,2,0,3,3,2,0.000253602,16.1,304.47,101.49
30,30-49,5916,Impulsive,Occasional,4,90,36,39023.0238,39023.02,,0,4,4,,0.002544652,99.3,408.16,102.04
30,30-49,5916,Impulsive,Regular,12,80,36,24876.4086,24876.41,,0,13,13,,0.003248057,80.8,1651.39,127.03
20,18-29,5917,Standard,Fanatic,26,30,25,40801.3328,40801.33,2,0,26,26,2,0.000742623,30.3,2621.06,100.81
20,18-29,5917,Standard,Occasional,0,20,23,66553.9645,66553.96,2,0,1,1,2,0.000333564,22.2,83.76,83.76
30,30-49,5917,Standard,Occasional,0,60,39,51657.1287,51657.13,2,0,1,1,2,0.001211837,62.6,105.71,105.71
20,18-29,5919,Impulsive,Fanatic,26,90,25,39577.4286,39577.43,,0,26,26,,0.002347298,92.9,2973.36,114.36
10,18-29,5920,Standard,Occasional,2,20,18,49316.6911,49316.69,2,0,2,2,2,0.000573842,28.3,198.92,99.46
20,18-29,5920,Standard,Fanatic,28,50,20,27242.6569,27242.66,2,0,29,29,2,0.002176733,59.3,3351.24,115.56
20,18-29,5920,Standard,Regular,12,30,28,61047.6063,61047.61,2,0,12,12,2,0.000566771,34.6,1099.08,91.59
20,18-29,5920,Standard,Regular,18,70,25,61134.4088,61134.41,2,0,19,19,2,0.001169554,71.5,1770.99,93.21
40,30-49,5920,Standard,Fanatic,22,10,40,45148.491,45148.49,2,0,22,22,2,0.00026136,11.8,2588.74,117.67
20,18-29,5922,Impulsive,Occasional,8,80,21,34078.6293,34078.63,,0,8,8,,0.002382725,81.2,980,122.5
30,30-49,5922,Impulsive,Regular,14,80,32,66692.9942,66692.99,,0,14,14,,0.001305984,87.1,1256.64,89.76
40,30-49,5922,Standard,Regular,14,40,41,55205.4464,55205.45,2,0,15,15,2,0.0007934,43.8,1748.4,116.56
30,30-49,5923,Impulsive,Regular,16,80,37,38800.7975,38800.8,,0,17,17,,0.002283458,88.6,2163.42,127.26
40,30-49,5924,Potential,Fanatic,24,10,46,88566.5796,88566.58,,0,24,24,,0.000120813,10.7,1990.32,82.93
30,30-49,5925,Standard,Occasional,4,40,36,50300.0348,50300.03,2,0,5,5,2,0.000902584,45.4,635.65,127.13
40,30-49,5926,Impulsive,Occasional,0,90,42,50051.4144,50051.41,,0,1,1,,0.001928017,96.5,102.47,102.47
40,30-49,5926,Standard,Occasional,6,70,42,44874.6296,44874.63,2,0,7,7,2,0.001724805,77.4,764.12,109.16
50,50-64,5926,Impulsive,Fanatic,28,80,50,41351.1255,41351.13,,0,29,29,,0.002152299,89,2675.54,92.26
30,30-49,5927,Standard,Fanatic,24,50,33,38012.5576,38012.56,2,0,25,25,2,0.001438998,54.7,2650,106
40,30-49,5927,Platinum,Occasional,2,90,40,78256.1416,78256.14,,1,2,2,,0.001262521,98.8,195.78,97.89
40,30-49,5928,Standard,Occasional,6,0,46,29661.3465,29661.35,2,0,6,6,2,0.000185427,5.5,652.5,108.75
50,50-64,5928,Standard,Fanatic,22,0,55,64234.1308,64234.13,2,0,22,22,2,0.000119874,7.7,1602.48,72.84
30,30-49,5931,Impulsive,Regular,14,90,35,69669.9446,69669.94,,0,14,14,,0.001324818,92.3,1635.34,116.81
30,30-49,5931,Impulsive,Regular,16,80,35,47234.2948,47234.29,,0,16,16,,0.001746612,82.5,1161.12,72.57
50,50-64,5931,Standard,Regular,16,30,58,33523.7229,33523.72,2,0,16,16,2,0.00109773,36.8,1460.32,91.27
60,50-64,5931,Standard,Regular,12,20,60,60001.0915,60001.09,2,0,12,12,2,0.000396659,23.8,1475.76,122.98
20,18-29,5932,Standard,Fanatic,24,60,28,43451.69,43451.69,2,0,24,24,2,0.001594875,69.3,3430.8,142.95
30,30-49,5933,Potential,Regular,16,20,34,76410.0186,76410.02,,0,16,16,,0.000276142,21.1,1851.68,115.73
40,30-49,5933,Standard,Fanatic,26,50,42,41345.3608,41345.36,2,0,27,27,2,0.001352026,55.9,2854.71,105.73
20,18-29,5934,Standard,Occasional,8,60,28,49654.8727,49654.87,2,0,9,9,2,0.00121841,60.5,989.46,109.94
40,30-49,5937,Standard,Occasional,0,0,41,26197.5506,26197.55,2,0,1,1,2,0.000118332,3.1,108.38,108.38
20,18-29,5938,Standard,Occasional,4,20,25,52595.313,52595.31,2,0,4,4,2,0.0004354,22.9,329.52,82.38
30,30-49,5938,Impulsive,Regular,10,90,35,62001.7175,62001.72,,0,10,10,,0.001611246,99.9,1095.7,109.57
40,30-49,5938,Standard,Regular,14,70,43,59903.1981,59903.2,2,0,15,15,2,0.001262036,75.6,1444.8,96.32
20,18-29,5939,Standard,Occasional,6,40,26,59139.1641,59139.16,2,0,7,7,2,0.000787972,46.6,745.29,106.47
30,30-49,5939,Standard,Regular,16,60,34,52362.1385,52362.14,2,0,17,17,2,0.001313926,68.8,1857.93,109.29
50,50-64,5939,Standard,Fanatic,22,10,51,51720.7679,51720.77,2,0,23,23,2,0.000326755,16.9,2297.47,99.89
30,30-49,5940,Standard,Occasional,4,0,34,37841.9366,37841.94,2,0,5,5,2,0.000171767,6.5,453.35,90.67
30,30-49,5941,Standard,Regular,12,50,34,52525.354,52525.35,2,0,12,12,2,0.000988094,51.9,1102.8,91.9
40,30-49,5942,Platinum,Occasional,0,70,44,73201.5185,73201.52,,1,0,0,,0.00107648,78.8,0,126.5
40,30-49,5942,Standard,Regular,14,0,44,68683.7749,68683.77,2,0,15,15,2,5.68E-05,3.9,1106.4,73.76
40,30-49,5942,Standard,Regular,14,0,44,68683.7749,68683.77,2,0,15,15,2,5.68E-05,3.9,1106.4,73.76
30,30-49,5943,Standard,Fanatic,24,40,39,41949.2339,41949.23,2,0,24,24,2,0.000965453,40.5,3292.56,137.19
30,30-49,5943,Platinum,Regular,14,90,37,79693.8201,79693.82,,1,14,14,,0.001189553,94.8,1373.12,98.08
40,30-49,5943,Standard,Fanatic,24,40,49,41180.825,41180.82,2,0,24,24,2,0.001119453,46.1,1720.56,71.69
30,30-49,5944,Standard,Fanatic,24,70,33,54071.9178,54071.92,2,0,24,24,2,0.001444373,78.1,1950.48,81.27
30,30-49,5944,Standard,Fanatic,24,70,33,54071.9178,54071.92,2,0,24,24,2,0.001444373,78.1,1950.48,81.27
40,30-49,5944,Potential,Regular,10,0,44,75550.3904,75550.39,,0,10,10,,3.44E-05,2.6,883.3,88.33
30,30-49,5945,Standard,Regular,10,20,39,42305.0173,42305.02,2,0,11,11,2,0.000520033,22,1060.4,96.4
40,30-49,5945,Standard,Occasional,8,0,43,37348.7705,37348.77,2,0,8,8,2,0.000232939,8.7,789.2,98.65
40,30-49,5945,Standard,Regular,16,70,43,42596.0239,42596.02,2,0,16,16,2,0.001873414,79.8,1875.2,117.2
40,30-49,5945,Standard,Regular,16,70,43,42596.0239,42596.02,2,0,16,16,2,0.001873414,79.8,1875.2,117.2
20,18-29,5946,Standard,Regular,12,20,24,51526.0003,51526,2,0,13,13,2,0.000545356,28.1,1401.27,107.79
20,18-29,5946,Standard,Fanatic,24,70,27,38399.3007,38399.3,2,0,24,24,2,0.001929723,74.1,2391.84,99.66
20,18-29,5947,Standard,Fanatic,22,0,23,66630.8765,66630.88,2,0,22,22,2,8.40E-05,5.6,1867.36,84.88
30,30-49,5951,Standard,Regular,14,70,34,36546.1191,36546.12,2,0,14,14,2,0.001970113,72,1258.74,89.91
40,30-49,5951,Impulsive,Fanatic,24,90,40,35800.2428,35800.24,,0,24,24,,0.002620094,93.8,2341.44,97.56
20,18-29,5952,Impulsive,Fanatic,22,90,27,69173.4114,69173.41,,0,23,23,,0.001405164,97.2,2242.96,97.52
30,30-49,5953,Standard,Occasional,4,70,34,34533.0938,34533.09,2,0,4,4,2,0.002134185,73.7,379.4,94.85
30,30-49,5956,Platinum,Occasional,0,90,34,71340.0625,71340.06,,1,0,0,,0.001278384,91.2,0,110.1
40,30-49,5957,Standard,Fanatic,28,20,45,21090.344,21090.34,2,0,29,29,2,0.001123737,23.7,3087.63,106.47
30,30-49,5958,Standard,Occasional,2,60,38,40247.2827,40247.28,2,0,2,2,2,0.001513146,60.9,225.72,112.86
40,30-49,5958,Standard,Fanatic,26,60,41,28574.8886,28574.89,2,0,26,26,2,0.002344716,67,2370.16,91.16
40,30-49,5958,Standard,Regular,14,0,43,51900.4373,51900.44,2,0,15,15,2,0.00012524,6.5,1360.05,90.67
30,30-49,5960,Platinum,Occasional,2,90,34,78875.2894,78875.29,,1,2,2,,0.00115372,91,214.94,107.47
30,30-49,5961,Standard,Fanatic,20,60,34,35091.2893,35091.29,2,0,21,21,2,0.001795317,63,2470.02,117.62
20,18-29,5962,Standard,Fanatic,22,40,25,31111.914,31111.91,2,0,23,23,2,0.001433534,44.6,2653.97,115.39
20,18-29,5964,Standard,Occasional,2,10,21,61695.6286,61695.63,2,0,3,3,2,0.000186399,11.5,279.9,93.3
40,30-49,5966,Standard,Fanatic,26,30,41,59033.5872,59033.59,2,0,26,26,2,0.000526819,31.1,3078.14,118.39
30,30-49,5967,Standard,Occasional,6,70,39,35452.1321,35452.13,2,0,7,7,2,0.002155018,76.4,740.32,105.76
50,50-64,5967,Standard,Occasional,4,40,50,66672.3502,66672.35,2,0,5,5,2,0.000727438,48.5,432.05,86.41
20,18-29,5968,Standard,Occasional,8,0,29,56734.2105,56734.21,2,0,8,8,2,0.000172735,9.8,819.04,102.38
30,30-49,5968,Impulsive,Occasional,6,90,30,51974.4762,51974.48,,0,7,7,,0.001758555,91.4,585.48,83.64
60,50-64,5968,Standard,Regular,12,20,61,49043.3831,49043.38,2,0,13,13,2,0.000507714,24.9,1458.47,112.19
30,30-49,5969,Impulsive,Fanatic,28,90,31,62409.1225,62409.12,,0,29,29,,0.00145812,91,3116.63,107.47
20,18-29,5970,Standard,Occasional,2,70,23,33648.958,33648.96,2,0,3,3,2,0.002279417,76.7,375.84,125.28
20,18-29,5970,Standard,Occasional,8,0,23,62944.9258,62944.93,2,0,9,9,2,3.97E-05,2.5,602.19,66.91
30,30-49,5971,Standard,Regular,10,20,36,31677.3687,31677.37,2,0,11,11,2,0.000751325,23.8,1352.78,122.98
40,30-49,5971,Standard,Occasional,4,20,43,24862.7478,24862.75,2,0,5,5,2,0.000804416,20,406.4,81.28
30,30-49,5973,Impulsive,Occasional,6,80,37,32163.7511,32163.75,,0,7,7,,0.002521472,81.1,578.27,82.61
20,18-29,5975,Standard,Occasional,8,50,24,41250.8689,41250.87,2,0,9,9,2,0.001420576,58.6,899.46,99.94
30,30-49,5975,Impulsive,Fanatic,22,80,36,20120.2469,20120.25,,0,22,22,,0.00421963,84.9,1786.18,81.19
10,18-29,5976,Standard,Fanatic,28,50,19,51001.9572,51001.96,2,0,28,28,2,0.001015647,51.8,2673.72,95.49
20,18-29,5976,Standard,Regular,18,30,23,45178.4448,45178.44,2,0,18,18,2,0.00085439,38.6,1810.8,100.6
30,30-49,5976,Standard,Regular,18,60,38,58374.6274,58374.63,2,0,18,18,2,0.001144333,66.8,1641.24,91.18
50,50-64,5976,Impulsive,Occasional,0,90,51,62568.0984,62568.1,,0,0,0,,0.001456014,91.1,0,100.27
30,30-49,5979,Standard,Fanatic,26,60,37,30779.7341,30779.73,2,0,27,27,2,0.002205997,67.9,3650.4,135.2
40,30-49,5979,Standard,Occasional,0,70,47,51314.3724,51314.37,2,0,0,0,2,0.00142845,73.3,0,84.04
30,30-49,5980,Standard,Fanatic,20,60,30,75535.1485,75535.15,2,0,21,21,2,0.000845964,63.9,2558.85,121.85
30,30-49,5986,Standard,Regular,16,20,38,50782.4251,50782.43,2,0,17,17,2,0.000504111,25.6,1457.92,85.76
20,18-29,5987,Standard,Occasional,6,0,23,63004.1102,63004.11,2,0,6,6,2,4.92E-05,3.1,650.28,108.38
30,30-49,5987,Standard,Fanatic,20,20,34,33652.5555,33652.56,2,0,21,21,2,0.000707227,23.8,2582.58,122.98
30,30-49,5987,Standard,Occasional,6,20,34,64462.5505,64462.55,2,0,6,6,2,0.000451425,29.1,646.56,107.76
40,30-49,5988,Standard,Occasional,4,20,47,34726.6914,34726.69,2,0,5,5,2,0.000659435,22.9,411.9,82.38
10,18-29,5992,Standard,Occasional,6,20,19,25322.3885,25322.39,2,0,6,6,2,0.000904338,22.9,494.28,82.38
20,18-29,5992,Impulsive,Fanatic,22,90,23,49781.259,49781.26,,0,23,23,,0.001876208,93.4,2208,96
30,30-49,5992,Standard,Fanatic,24,50,37,68698.6993,68698.7,2,0,25,25,2,0.000777307,53.4,1405.75,56.23
20,18-29,5994,Standard,Occasional,8,40,27,58644.1892,58644.19,2,0,8,8,2,0.000850894,49.9,831.36,103.92
20,18-29,5994,Standard,Regular,16,70,29,62653.5211,62653.52,2,0,17,17,2,0.001244942,78,1476.45,86.85
30,30-49,5994,Standard,Fanatic,24,60,36,57615.5781,57615.58,2,0,25,25,2,0.001152466,66.4,3152,126.08
30,30-49,5994,Standard,Regular,14,30,35,42577.4187,42577.42,2,0,15,15,2,0.000723388,30.8,1168.8,77.92
20,18-29,5995,Standard,Fanatic,26,50,27,56528.4296,56528.43,2,0,26,26,2,0.000999497,56.5,2107.04,81.04
10,18-29,5996,Standard,Regular,12,40,19,36259.0193,36259.02,2,0,12,12,2,0.001376209,49.9,1247.04,103.92
20,18-29,5997,Standard,Occasional,4,0,28,62284.8091,62284.81,2,0,5,5,2,2.41E-05,1.5,483.6,96.72
40,30-49,5997,Potential,Fanatic,22,20,43,73527.858,73527.86,,0,22,22,,0.000394408,29,2457.4,111.7
40,30-49,5997,Standard,Regular,12,20,41,34719.3683,34719.37,2,0,12,12,2,0.00061349,21.3,1359.84,113.32
30,30-49,5998,Standard,Occasional,6,40,35,61868.0832,61868.08,2,0,6,6,2,0.000766146,47.4,534.42,89.07
30,30-49,6000,Impulsive,Regular,18,80,35,43772.4598,43772.46,,0,19,19,,0.002014966,88.2,2058.08,108.32
10,18-29,6002,Standard,Fanatic,24,20,19,69088.8967,69088.9,2,0,24,24,2,0.000383564,26.5,2261.76,94.24
20,18-29,6002,Standard,Fanatic,24,20,20,54272.8938,54272.89,2,0,24,24,2,0.000549077,29.8,2358.24,98.26
20,18-29,6002,Standard,Occasional,6,60,21,40961.5973,40961.6,2,0,7,7,2,0.001479434,60.6,471.87,67.41
40,30-49,6002,Standard,Occasional,8,10,40,56860.4458,56860.45,2,0,9,9,2,0.000306012,17.4,870.48,96.72
40,30-49,6003,Standard,Occasional,6,10,43,36363.1883,36363.19,2,0,6,6,2,0.000349254,12.7,594.36,99.06
40,30-49,6004,Standard,Fanatic,20,50,45,51542.2886,51542.29,2,0,20,20,2,0.001012761,52.2,2386,119.3
30,30-49,6005,Impulsive,Fanatic,22,90,39,57221.5544,57221.55,,0,23,23,,0.001656718,94.8,2255.84,98.08
20,18-29,6006,Standard,Fanatic,20,20,26,54357.9814,54357.98,2,0,21,21,2,0.000450716,24.5,1952.16,92.96
40,30-49,6006,Standard,Fanatic,22,50,48,29138.8684,29138.87,2,0,23,23,2,0.001777694,51.8,2196.27,95.49
40,30-49,6008,Impulsive,Fanatic,26,90,47,57050.8509,57050.85,,0,26,26,,0.001656417,94.5,2944.76,113.26
40,30-49,6008,Standard,Occasional,2,10,47,45850.5823,45850.58,2,0,3,3,2,0.000329331,15.1,277.53,92.51
40,30-49,6009,Standard,Fanatic,22,50,48,70189.7016,70189.7,2,0,23,23,2,0.000722328,50.7,1868.75,81.25
20,18-29,6010,Standard,Occasional,2,10,24,37653.4999,37653.5,2,0,2,2,2,0.000318695,12,167.52,83.76
20,18-29,6011,Standard,Regular,16,0,27,38124.4503,38124.45,2,0,16,16,2,6.30E-05,2.4,1773.44,110.84
40,30-49,6013,Impulsive,Fanatic,24,90,45,36510.8631,36510.86,,0,25,25,,0.002719738,99.3,2551,102.04
30,30-49,6014,Standard,Fanatic,26,0,33,50741.3395,50741.34,2,0,27,27,2,5.12E-05,2.6,2384.91,88.33
40,30-49,6014,Standard,Regular,12,50,43,10240.8238,10240.82,2,0,12,12,2,0.005741726,58.8,1101,91.75
20,18-29,6016,Standard,Fanatic,24,20,20,2886.5931,2886.59,2,0,25,25,2,0.010323589,29.8,2456.5,98.26
30,30-49,6016,Standard,Fanatic,26,40,38,46840.294,46840.29,2,0,27,27,2,0.000911608,42.7,2545.29,94.27
30,30-49,6016,Standard,Occasional,0,40,30,35106.9445,35106.94,2,0,0,0,2,0.001233374,43.3,0,103.66
30,30-49,6017,Standard,Regular,14,60,39,59125.844,59125.84,2,0,15,15,2,0.00102155,60.4,1963.8,130.92
40,30-49,6021,Standard,Regular,12,40,42,32557.0172,32557.02,2,0,13,13,2,0.001342261,43.7,1316.77,101.29
50,50-64,6021,Standard,Fanatic,24,70,51,66875.7038,66875.7,2,0,25,25,2,0.001093073,73.1,2593,103.72
30,30-49,6024,Potential,Regular,14,10,30,81226.4178,81226.42,,0,15,15,,0.000242532,19.7,1864.95,124.33
50,50-64,6024,Standard,Occasional,6,10,52,46821.6794,46821.68,2,0,7,7,2,0.0002926,13.7,684.32,97.76
50,50-64,6024,Standard,Regular,16,10,58,62363.3296,62363.33,2,0,17,17,2,0.000248543,15.5,2086.24,122.72
40,30-49,6027,Standard,Fanatic,28,0,46,69854.8115,69854.81,2,0,29,29,2,2.72E-05,1.9,2380.9,82.1
30,30-49,6029,Standard,Fanatic,22,0,32,44521.0724,44521.07,2,0,22,22,2,0.000175198,7.8,1198.56,54.48
20,18-29,6031,Standard,Regular,16,0,29,35425.8046,35425.8,2,0,17,17,2,0.000155254,5.5,1848.75,108.75
20,18-29,6032,Standard,Fanatic,20,10,29,60908.2362,60908.24,2,0,20,20,2,0.000247914,15.1,1850.2,92.51
30,30-49,6033,Standard,Fanatic,28,20,34,51669.0566,51669.06,2,0,28,28,2,0.000514815,26.6,2649.92,94.64
40,30-49,6036,Standard,Occasional,0,50,41,40768.7863,40768.79,2,0,0,0,2,0.001380958,56.3,0,105.34
40,30-49,6036,Standard,Occasional,0,40,43,35154.2148,35154.21,2,0,0,0,2,0.001302831,45.8,0,114.49
